"Date","pH_ScientificUnits","Salinity_PartsPerThousand","WaterTemp_Celcius","Turbidity_FNU","DissOxy_MilligramPerLitre","newdate"
"5/8/2017 22:00",8.2,29.54189774,24.58,3.13,7.31,2017-05-08 22:00:00
"5/8/2017 23:00",8.2,29.56255046,24.52,3.16,6.98,2017-05-08 23:00:00
"5/9/2017 0:00",8.18,29.55352616,24.44,3.08,6.72,2017-05-09 00:00:00
"5/9/2017 1:00",8.17,29.48808053,24.33,3.2,6.72,2017-05-09 01:00:00
"5/9/2017 2:00",8.15,29.48445724,24.3,2.61,6.37,2017-05-09 02:00:00
"5/9/2017 3:00",8.17,29.49341826,24.21,2.72,6.43,2017-05-09 03:00:00
"5/9/2017 4:00",8.17,29.51625644,24.15,2.56,6.58,2017-05-09 04:00:00
"5/9/2017 5:00",8.16,29.54966094,24.11,2.81,6.26,2017-05-09 05:00:00
"5/9/2017 6:00",8.16,29.56942946,24.01,2.87,6.15,2017-05-09 06:00:00
"5/9/2017 7:00",8.15,29.5775102,23.99,2.96,6.21,2017-05-09 07:00:00
"5/9/2017 8:00",8.15,29.58950746,24.02,2.7,6.23,2017-05-09 08:00:00
"5/9/2017 9:00",8.14,29.60010684,24.1,2.73,6.18,2017-05-09 09:00:00
"5/9/2017 10:00",8.17,29.61605357,24.23,2.75,6.75,2017-05-09 10:00:00
"5/9/2017 11:00",8.19,29.62278784,24.43,3.19,7.2,2017-05-09 11:00:00
"5/9/2017 12:00",8.21,29.64340134,24.71,3.25,7.66,2017-05-09 12:00:00
"5/9/2017 13:00",8.22,29.82598151,25.83,3.55,7.54,2017-05-09 13:00:00
"5/9/2017 14:00",8.24,29.86512437,26.26,3.31,7.7,2017-05-09 14:00:00
"5/9/2017 15:00",8.24,29.83537787,26.25,3.15,7.93,2017-05-09 15:00:00
"5/9/2017 16:00",8.25,29.8554015,26.27,3.56,8.15,2017-05-09 16:00:00
"5/9/2017 17:00",8.25,29.88582,26.32,3.48,8.13,2017-05-09 17:00:00
"5/9/2017 18:00",8.26,29.95406874,26.21,3.17,8.25,2017-05-09 18:00:00
"5/9/2017 19:00",8.25,29.92946861,26.03,3.31,7.96,2017-05-09 19:00:00
"5/9/2017 20:00",8.24,29.88578466,25.85,3.19,7.7,2017-05-09 20:00:00
"5/9/2017 21:00",8.24,29.87018811,25.68,3.52,7.66,2017-05-09 21:00:00
"5/9/2017 22:00",8.24,29.85755254,25.55,3.1,7.49,2017-05-09 22:00:00
"5/9/2017 23:00",8.23,29.85023196,25.46,3.32,7.32,2017-05-09 23:00:00
"5/10/2017 0:00",8.22,29.83856264,25.35,3.24,7.23,2017-05-10 00:00:00
"5/10/2017 1:00",8.21,29.81409928,25.24,3.62,7.08,2017-05-10 01:00:00
"5/10/2017 2:00",8.2,29.81704424,25.14,2.87,6.6,2017-05-10 02:00:00
"5/10/2017 3:00",8.2,29.81165201,25.03,2.74,6.68,2017-05-10 03:00:00
"5/10/2017 4:00",8.19,29.81405503,24.97,2.85,6.5,2017-05-10 04:00:00
"5/10/2017 5:00",8.18,29.82611484,24.89,3.01,6.25,2017-05-10 05:00:00
"5/10/2017 6:00",8.17,29.83564514,24.86,2.61,5.74,2017-05-10 06:00:00
"5/10/2017 7:00",8.17,29.83986108,24.81,2.83,5.84,2017-05-10 07:00:00
"5/10/2017 8:00",8.18,29.88531911,24.86,2.8,6.31,2017-05-10 08:00:00
"5/10/2017 9:00",8.2,29.91458895,24.91,2.7,6.57,2017-05-10 09:00:00
"5/10/2017 10:00",8.18,29.98968907,24.98,3.85,6.45,2017-05-10 10:00:00
"5/10/2017 11:00",8.2,30.02438128,25.13,4.15,6.81,2017-05-10 11:00:00
"5/10/2017 12:00",8.22,30.06395101,25.3,4.15,7.51,2017-05-10 12:00:00
"5/10/2017 13:00",8.24,30.03966557,25.52,4.74,7.96,2017-05-10 13:00:00
"5/10/2017 14:00",8.24,29.9613405,25.97,4.02,8.26,2017-05-10 14:00:00
"5/10/2017 15:00",8.23,29.98095686,26.79,2.91,8,2017-05-10 15:00:00
"5/10/2017 16:00",8.24,29.92850518,26.71,3.4,8.12,2017-05-10 16:00:00
"5/10/2017 17:00",8.23,29.86869299,27.22,2.95,7.99,2017-05-10 17:00:00
"5/10/2017 18:00",8.23,29.85592346,27.2,3.11,8.09,2017-05-10 18:00:00
"5/10/2017 19:00",8.22,29.87468476,27.03,3.34,7.64,2017-05-10 19:00:00
"5/10/2017 20:00",8.22,29.86816211,26.86,3.42,7.47,2017-05-10 20:00:00
"5/10/2017 21:00",8.21,29.85801607,26.72,3.74,7.2,2017-05-10 21:00:00
"5/10/2017 22:00",8.2,29.83968456,26.59,3.46,6.95,2017-05-10 22:00:00
"5/10/2017 23:00",8.2,29.82592053,26.44,3.55,6.81,2017-05-10 23:00:00
"5/11/2017 0:00",8.2,29.80683685,26.3,3.66,6.83,2017-05-11 00:00:00
"5/11/2017 1:00",8.19,29.80239906,26.18,3.14,6.79,2017-05-11 01:00:00
"5/11/2017 2:00",8.18,29.80964875,26.08,2.77,6.58,2017-05-11 02:00:00
"5/11/2017 3:00",8.16,29.81031013,25.99,2.42,6.16,2017-05-11 03:00:00
"5/11/2017 4:00",8.17,29.81935097,25.91,2.74,6.28,2017-05-11 04:00:00
"5/11/2017 5:00",8.15,29.83453857,25.83,2.77,5.47,2017-05-11 05:00:00
"5/11/2017 6:00",8.16,29.85476435,25.73,3.17,5.82,2017-05-11 06:00:00
"5/11/2017 7:00",8.16,29.87813184,25.68,3.22,5.82,2017-05-11 07:00:00
"5/11/2017 8:00",8.17,29.93578641,25.7,2.67,6.08,2017-05-11 08:00:00
"5/11/2017 9:00",8.18,29.99409092,25.73,3.15,6.22,2017-05-11 09:00:00
"5/11/2017 10:00",8.19,30.06416058,25.85,3.45,6.42,2017-05-11 10:00:00
"5/11/2017 11:00",8.21,30.1264418,26.02,3.84,6.63,2017-05-11 11:00:00
"5/11/2017 12:00",8.21,30.10349483,26.38,4.68,7.11,2017-05-11 12:00:00
"5/11/2017 13:00",8.22,30.16364692,26.75,4.1,7.41,2017-05-11 13:00:00
"5/11/2017 14:00",8.23,30.16739915,26.99,4.05,7.5,2017-05-11 14:00:00
"5/11/2017 15:00",8.23,30.22777697,27.22,3.74,7.46,2017-05-11 15:00:00
"5/11/2017 16:00",8.24,30.22350883,27.35,4.06,7.52,2017-05-11 16:00:00
"5/11/2017 17:00",8.24,30.18479307,27.39,3.87,7.67,2017-05-11 17:00:00
"5/11/2017 18:00",8.24,30.13124851,27.34,3.94,7.51,2017-05-11 18:00:00
"5/11/2017 19:00",8.23,30.0839656,27.26,3.6,7.49,2017-05-11 19:00:00
"5/11/2017 20:00",8.22,30.04490793,27.19,4.08,7.3,2017-05-11 20:00:00
"5/11/2017 21:00",8.21,30.00535752,27.11,4.12,6.95,2017-05-11 21:00:00
"5/11/2017 22:00",8.2,29.98606662,27.04,3.79,6.58,2017-05-11 22:00:00
"5/11/2017 23:00",8.2,29.96649442,26.93,3.51,6.75,2017-05-11 23:00:00
"5/12/2017 0:00",8.19,29.9804164,26.84,3.76,6.62,2017-05-12 00:00:00
"5/12/2017 1:00",8.19,30.00959915,26.71,3.35,6.44,2017-05-12 01:00:00
"5/12/2017 2:00",8.18,30.0461419,26.59,3.32,6.13,2017-05-12 02:00:00
"5/12/2017 3:00",8.18,30.09377781,26.46,3.03,5.94,2017-05-12 03:00:00
"5/12/2017 4:00",8.18,30.13877165,26.34,3.23,5.96,2017-05-12 04:00:00
"5/12/2017 5:00",8.17,30.16059436,26.22,3.18,5.65,2017-05-12 05:00:00
"5/12/2017 6:00",8.17,30.19733821,26.09,2.66,5.51,2017-05-12 06:00:00
"5/12/2017 7:00",8.16,30.25424278,26.04,2.84,5.52,2017-05-12 07:00:00
"5/12/2017 8:00",8.17,30.30924342,26.06,3.28,5.6,2017-05-12 08:00:00
"5/12/2017 9:00",8.17,30.30378879,26.18,3.05,5.67,2017-05-12 09:00:00
"5/12/2017 10:00",8.18,30.24562659,26.27,3.05,5.73,2017-05-12 10:00:00
"5/12/2017 11:00",8.19,30.24269396,26.56,2.92,5.93,2017-05-12 11:00:00
"5/12/2017 12:00",8.19,30.26358784,26.68,4.91,6.16,2017-05-12 12:00:00
"5/12/2017 13:00",8.21,30.23548563,26.85,3.85,6.74,2017-05-12 13:00:00
"5/12/2017 14:00",8.21,30.24117935,27.53,3.3,7.01,2017-05-12 14:00:00
"5/12/2017 15:00",8.22,30.21935127,27.66,3.89,7.33,2017-05-12 15:00:00
"5/12/2017 16:00",8.23,30.18387749,27.7,4.01,7.49,2017-05-12 16:00:00
"5/12/2017 17:00",8.23,30.15795251,27.71,3.94,7.36,2017-05-12 17:00:00
"5/12/2017 18:00",8.22,30.15679042,27.72,4,7.25,2017-05-12 18:00:00
"5/12/2017 19:00",8.21,30.16297419,27.63,4.31,6.62,2017-05-12 19:00:00
"5/12/2017 20:00",8.22,30.11922215,27.55,3.85,6.83,2017-05-12 20:00:00
"5/12/2017 21:00",8.2,30.0210829,27.41,3.54,6.77,2017-05-12 21:00:00
"5/12/2017 22:00",8.21,30.03952168,27.25,3.53,6.82,2017-05-12 22:00:00
"5/12/2017 23:00",8.2,30.10060914,27.09,3.44,6.55,2017-05-12 23:00:00
"5/13/2017 0:00",8.19,30.12709239,26.95,3.24,6.27,2017-05-13 00:00:00
"5/13/2017 1:00",8.18,30.12070324,26.85,3.09,6.06,2017-05-13 01:00:00
"5/13/2017 2:00",8.18,30.10534914,26.75,2.39,5.77,2017-05-13 02:00:00
"5/13/2017 3:00",8.15,30.11773839,26.65,2.92,5.19,2017-05-13 03:00:00
"5/13/2017 4:00",8.17,30.11822001,26.55,2.83,5.51,2017-05-13 04:00:00
"5/13/2017 5:00",8.17,30.07745955,26.44,2.93,5.62,2017-05-13 05:00:00
"5/13/2017 6:00",8.16,30.00693771,26.38,3.21,5.58,2017-05-13 06:00:00
"5/13/2017 7:00",8.15,29.94890374,26.3,3.12,5.41,2017-05-13 07:00:00
"5/13/2017 8:00",8.14,29.9273154,26.22,2.68,5.51,2017-05-13 08:00:00
"5/13/2017 9:00",8.13,29.93629457,26.3,2.32,5.55,2017-05-13 09:00:00
"5/13/2017 10:00",8.11,29.86196468,26.21,2.04,5.58,2017-05-13 10:00:00
"5/13/2017 11:00",8.11,29.85476056,26.47,2.28,5.73,2017-05-13 11:00:00
"5/13/2017 12:00",8.12,29.87643691,26.7,2.55,5.88,2017-05-13 12:00:00
"5/13/2017 13:00",8.13,29.8810873,26.84,1.93,6.28,2017-05-13 13:00:00
"5/13/2017 14:00",8.14,29.89057785,26.91,2.37,6.42,2017-05-13 14:00:00
"5/13/2017 15:00",8.16,29.89535122,26.99,4.34,6.66,2017-05-13 15:00:00
"5/13/2017 16:00",8.15,29.89419363,26.82,6.49,6.85,2017-05-13 16:00:00
"5/13/2017 17:00",8.15,29.88157189,26.69,4.72,6.62,2017-05-13 17:00:00
"5/13/2017 18:00",8.14,29.87351077,26.61,3.77,6.37,2017-05-13 18:00:00
"5/13/2017 19:00",8.15,29.87944608,26.55,3.2,6.5,2017-05-13 19:00:00
"5/13/2017 20:00",8.14,29.88731684,26.47,3.04,5.73,2017-05-13 20:00:00
"5/13/2017 21:00",8.14,29.90037301,26.39,3.16,6,2017-05-13 21:00:00
"5/13/2017 22:00",8.14,29.90043298,26.31,3.22,6.04,2017-05-13 22:00:00
"5/13/2017 23:00",8.12,29.90732813,26.22,3.25,5.53,2017-05-13 23:00:00
"5/14/2017 0:00",8.12,29.9245784,26.17,3.23,5.29,2017-05-14 00:00:00
"5/14/2017 1:00",8.13,29.93541588,26.1,2.45,5.69,2017-05-14 01:00:00
"5/14/2017 2:00",8.12,29.90672732,25.99,2.62,5.73,2017-05-14 02:00:00
"5/14/2017 3:00",8.11,29.90853879,25.9,2.54,5.53,2017-05-14 03:00:00
"5/14/2017 4:00",8.1,29.90805422,25.8,2.17,5.25,2017-05-14 04:00:00
"5/14/2017 5:00",8.1,29.90845862,25.7,2.99,5.08,2017-05-14 05:00:00
"5/14/2017 6:00",8.11,29.92811406,25.64,2.52,5.35,2017-05-14 06:00:00
"5/14/2017 7:00",8.12,29.96103043,25.62,2.35,5.39,2017-05-14 07:00:00
"5/14/2017 8:00",8.13,29.98429446,25.7,2.14,5.34,2017-05-14 08:00:00
"5/14/2017 9:00",8.12,30.04618273,25.87,2.45,5.15,2017-05-14 09:00:00
"5/14/2017 10:00",8.13,30.09989128,26.06,2.7,5.23,2017-05-14 10:00:00
"5/14/2017 11:00",8.14,30.12543182,26.26,2.78,5.45,2017-05-14 11:00:00
"5/14/2017 12:00",8.16,30.12511477,26.48,3.04,5.92,2017-05-14 12:00:00
"5/14/2017 13:00",8.16,30.15810851,27.16,2.25,6.24,2017-05-14 13:00:00
"5/14/2017 14:00",8.17,30.16347403,27.27,2.52,6.56,2017-05-14 14:00:00
"5/14/2017 15:00",8.18,30.15095665,27.42,2.94,6.95,2017-05-14 15:00:00
"5/14/2017 16:00",8.18,30.18261279,27.51,2.64,6.89,2017-05-14 16:00:00
"5/14/2017 17:00",8.21,30.24449311,27.59,2.93,7.45,2017-05-14 17:00:00
"5/14/2017 18:00",8.21,30.23093536,27.53,3.17,7.38,2017-05-14 18:00:00
"5/14/2017 19:00",8.2,30.23601182,27.42,3.31,7.18,2017-05-14 19:00:00
"5/14/2017 20:00",8.19,30.23135386,27.28,3.25,6.88,2017-05-14 20:00:00
"5/14/2017 21:00",8.19,30.2260582,27.19,3.09,6.79,2017-05-14 21:00:00
"5/14/2017 22:00",8.18,30.22654347,27.09,2.63,6.52,2017-05-14 22:00:00
"5/14/2017 23:00",8.19,30.21448748,27.01,2.14,6.23,2017-05-14 23:00:00
"5/15/2017 0:00",8.19,30.19541705,26.96,2.47,6.08,2017-05-15 00:00:00
"5/15/2017 1:00",8.18,30.18832402,26.93,2.54,5.7,2017-05-15 01:00:00
"5/15/2017 2:00",8.17,30.1846226,26.87,2.87,5.71,2017-05-15 02:00:00
"5/15/2017 3:00",8.16,30.18210439,26.78,2.85,5.68,2017-05-15 03:00:00
"5/15/2017 4:00",8.15,30.17448218,26.68,2.32,5.48,2017-05-15 04:00:00
"5/15/2017 5:00",8.13,30.16751609,26.61,2.08,5.14,2017-05-15 05:00:00
"5/15/2017 6:00",8.13,30.16317786,26.56,2.23,5.07,2017-05-15 06:00:00
"5/15/2017 7:00",8.12,30.16883956,26.52,1.6,4.74,2017-05-15 07:00:00
"5/15/2017 8:00",8.14,30.18038233,26.53,2.04,5.29,2017-05-15 08:00:00
"5/15/2017 9:00",8.15,30.18469106,26.65,2.12,5.46,2017-05-15 09:00:00
"5/15/2017 10:00",8.16,30.17881564,26.87,2.34,5.77,2017-05-15 10:00:00
"5/15/2017 11:00",8.17,30.22548842,27.28,2.77,6.19,2017-05-15 11:00:00
"5/15/2017 12:00",8.17,30.22158565,27.65,2.33,6.22,2017-05-15 12:00:00
"5/15/2017 13:00",8.19,30.23395228,27.85,2.65,6.78,2017-05-15 13:00:00
"5/15/2017 14:00",8.2,30.26769375,28.11,2.67,7.18,2017-05-15 14:00:00
"5/15/2017 15:00",8.22,30.29819142,28.28,3,7.6,2017-05-15 15:00:00
"5/15/2017 16:00",8.24,30.35894654,28.44,3.06,7.93,2017-05-15 16:00:00
"5/15/2017 17:00",8.25,30.36855645,28.48,3.46,7.93,2017-05-15 17:00:00
"5/15/2017 18:00",8.25,30.43896388,28.45,3.46,7.79,2017-05-15 18:00:00
"5/15/2017 19:00",8.24,30.41434851,28.33,3.23,7.47,2017-05-15 19:00:00
"5/15/2017 20:00",8.24,30.38790296,28.18,2.88,7.26,2017-05-15 20:00:00
"5/15/2017 21:00",8.22,30.35106532,28.03,2.68,6.78,2017-05-15 21:00:00
"5/15/2017 22:00",8.21,30.32809656,27.92,2.58,6.69,2017-05-15 22:00:00
"5/15/2017 23:00",8.21,30.32638365,27.82,2.52,6.55,2017-05-15 23:00:00
"5/16/2017 0:00",8.2,30.32620638,27.71,2.86,6.38,2017-05-16 00:00:00
"5/16/2017 1:00",8.2,30.32748354,27.61,2.51,6.04,2017-05-16 01:00:00
"5/16/2017 2:00",8.2,30.34629481,27.52,2.61,6.03,2017-05-16 02:00:00
"5/16/2017 3:00",8.18,30.3632187,27.42,2.61,5.37,2017-05-16 03:00:00
"5/16/2017 4:00",8.19,30.39595404,27.33,2.27,5.47,2017-05-16 04:00:00
"5/16/2017 5:00",8.18,30.44776301,27.27,2.36,5.33,2017-05-16 05:00:00
"5/16/2017 6:00",8.18,30.46618792,27.16,2.2,5.28,2017-05-16 06:00:00
"5/16/2017 7:00",8.19,30.50141047,27.13,2.23,5.5,2017-05-16 07:00:00
"5/16/2017 8:00",8.19,30.50968128,27.16,2.08,5.75,2017-05-16 08:00:00
"5/16/2017 9:00",8.2,30.50945136,27.27,2.2,5.87,2017-05-16 09:00:00
"5/16/2017 10:00",8.2,30.49987664,27.47,2.61,6.2,2017-05-16 10:00:00
"5/16/2017 11:00",8.2,30.51588389,27.77,3.93,6.42,2017-05-16 11:00:00
"5/16/2017 12:00",8.21,30.48772529,28.03,3.91,6.78,2017-05-16 12:00:00
"5/16/2017 13:00",8.21,30.48041912,28.33,4.12,7.05,2017-05-16 13:00:00
"5/16/2017 14:00",8.21,30.49169443,28.65,4.07,7.18,2017-05-16 14:00:00
"5/16/2017 15:00",8.21,30.49810403,28.86,4.34,7.35,2017-05-16 15:00:00
"5/16/2017 16:00",8.21,30.56698553,29.05,3.09,7.27,2017-05-16 16:00:00
"5/16/2017 17:00",8.22,30.61728635,29.13,3.08,7.24,2017-05-16 17:00:00
"5/16/2017 18:00",8.22,30.59977425,29.05,3.41,7.34,2017-05-16 18:00:00
"5/16/2017 19:00",8.22,30.57228388,28.91,3.13,7.2,2017-05-16 19:00:00
"5/16/2017 20:00",8.2,30.64002642,28.8,3.56,6.55,2017-05-16 20:00:00
"5/16/2017 21:00",8.21,30.64277344,28.64,2.93,6.63,2017-05-16 21:00:00
"5/16/2017 22:00",8.19,30.64415492,28.49,3.09,6.44,2017-05-16 22:00:00
"5/16/2017 23:00",8.19,30.65554786,28.33,3.46,6.21,2017-05-16 23:00:00
"5/17/2017 0:00",8.19,30.73037911,28.21,2.42,5.89,2017-05-17 00:00:00
"5/17/2017 1:00",8.17,30.70046096,28.08,3.63,5.63,2017-05-17 01:00:00
"5/17/2017 2:00",8.17,30.72002165,27.95,2.54,5.68,2017-05-17 02:00:00
"5/17/2017 3:00",8.15,30.68143394,27.84,2.6,5.05,2017-05-17 03:00:00
"5/17/2017 4:00",8.14,30.67157553,27.72,2.8,5.07,2017-05-17 04:00:00
"5/17/2017 5:00",8.15,30.65857601,27.61,2.52,5.11,2017-05-17 05:00:00
"5/17/2017 6:00",8.13,30.66685215,27.5,2.35,4.95,2017-05-17 06:00:00
"5/17/2017 7:00",8.14,30.64117713,27.45,2.17,4.9,2017-05-17 07:00:00
"5/17/2017 8:00",8.16,30.63866434,27.46,2.55,5.44,2017-05-17 08:00:00
"5/17/2017 9:00",8.16,30.63644645,27.59,2.03,5.54,2017-05-17 09:00:00
"5/17/2017 10:00",8.15,30.66615486,27.8,3.11,5.57,2017-05-17 10:00:00
"5/17/2017 11:00",8.16,30.68802291,28.05,3.54,5.73,2017-05-17 11:00:00
"5/17/2017 12:00",8.19,30.62210026,28.33,2.55,6.63,2017-05-17 12:00:00
"5/17/2017 13:00",8.2,30.57108424,28.6,3.59,7.02,2017-05-17 13:00:00
"5/17/2017 14:00",8.21,30.62309758,28.87,2.47,7.24,2017-05-17 14:00:00
"5/17/2017 15:00",8.21,30.69551354,29.06,2.3,7.25,2017-05-17 15:00:00
"5/17/2017 16:00",8.21,30.76814305,29.17,2.88,7.31,2017-05-17 16:00:00
"5/17/2017 17:00",8.22,30.72066785,29.21,2.97,7.5,2017-05-17 17:00:00
"5/17/2017 18:00",8.22,30.76152569,29.12,3.13,7.2,2017-05-17 18:00:00
"5/17/2017 19:00",8.21,30.74990547,28.98,3.31,6.94,2017-05-17 19:00:00
"5/17/2017 20:00",8.2,30.76984495,28.78,3.64,6.51,2017-05-17 20:00:00
"5/17/2017 21:00",8.21,30.84769614,28.59,3.5,6.54,2017-05-17 21:00:00
"5/17/2017 22:00",8.2,30.89940757,28.44,3.53,6.41,2017-05-17 22:00:00
"5/17/2017 23:00",8.18,30.76957632,28.3,3.42,6.08,2017-05-17 23:00:00
"5/18/2017 0:00",8.17,30.80123233,28.12,2.99,5.78,2017-05-18 00:00:00
"5/18/2017 1:00",8.17,30.75444577,27.99,3.25,5.69,2017-05-18 01:00:00
"5/18/2017 2:00",8.15,30.73217007,27.82,2.98,5.39,2017-05-18 02:00:00
"5/18/2017 3:00",8.14,30.75091198,27.68,2.74,5.13,2017-05-18 03:00:00
"5/18/2017 4:00",8.14,30.73736674,27.46,3.13,5.15,2017-05-18 04:00:00
"5/18/2017 5:00",8.15,30.5993693,27.35,2.9,5.32,2017-05-18 05:00:00
"5/18/2017 6:00",8.14,30.56501679,27.22,2.72,5.12,2017-05-18 06:00:00
"5/18/2017 7:00",8.15,30.50990524,27.13,3.16,5.27,2017-05-18 07:00:00
"5/18/2017 8:00",8.15,30.49260451,27.14,2.95,5.38,2017-05-18 08:00:00
"5/18/2017 9:00",8.16,30.45278033,27.26,3.27,5.49,2017-05-18 09:00:00
"5/18/2017 10:00",8.17,30.48688278,27.47,3.42,5.67,2017-05-18 10:00:00
"5/18/2017 11:00",8.19,30.61696045,27.64,2.85,6.27,2017-05-18 11:00:00
"5/18/2017 12:00",8.2,30.68399868,27.96,3.34,6.9,2017-05-18 12:00:00
"5/18/2017 13:00",8.22,30.59611462,28.27,3.02,7.07,2017-05-18 13:00:00
"5/18/2017 14:00",8.23,30.66870247,28.4,5.2,7.56,2017-05-18 14:00:00
"5/18/2017 15:00",8.22,30.71486786,28.79,2.27,7.41,2017-05-18 15:00:00
"5/18/2017 16:00",8.19,30.92683584,28.96,2.55,7.38,2017-05-18 16:00:00
"5/18/2017 17:00",8.24,30.78744625,28.95,2.55,7.98,2017-05-18 17:00:00
"5/18/2017 18:00",8.22,30.96416152,28.88,2.69,7.76,2017-05-18 18:00:00
"5/18/2017 19:00",8.21,31.00730775,28.82,3.23,7.44,2017-05-18 19:00:00
"5/18/2017 20:00",8.21,30.95105864,28.69,3.12,7.39,2017-05-18 20:00:00
"5/18/2017 21:00",8.21,30.87693972,28.57,2.94,6.91,2017-05-18 21:00:00
"5/18/2017 22:00",8.19,30.88790571,28.44,2.65,6.5,2017-05-18 22:00:00
"5/18/2017 23:00",8.17,30.99372495,28.3,2.93,6.31,2017-05-18 23:00:00
"5/19/2017 0:00",8.17,30.98214409,28.18,2.66,6.3,2017-05-19 00:00:00
"5/19/2017 1:00",8.15,30.98605132,28.13,2.89,5.83,2017-05-19 01:00:00
"5/19/2017 2:00",8.13,31.24078055,28.06,4.42,5.41,2017-05-19 02:00:00
"5/19/2017 3:00",8.14,31.09509871,27.93,2.97,5.52,2017-05-19 03:00:00
"5/19/2017 4:00",8.13,31.089595,27.85,3.3,5.32,2017-05-19 04:00:00
"5/19/2017 5:00",8.12,31.10127988,27.75,2.77,5.18,2017-05-19 05:00:00
"5/19/2017 6:00",8.11,31.15322523,27.69,3.29,4.95,2017-05-19 06:00:00
"5/19/2017 7:00",8.12,31.1575886,27.62,3.01,5.18,2017-05-19 07:00:00
"5/19/2017 8:00",8.09,31.22360315,27.7,2.68,4.69,2017-05-19 08:00:00
"5/19/2017 9:00",8.08,31.23653165,27.83,2.73,4.64,2017-05-19 09:00:00
"5/19/2017 10:00",8.11,31.21827373,28,2.56,5.31,2017-05-19 10:00:00
"5/19/2017 11:00",8.11,31.21768764,28.24,2.57,5.52,2017-05-19 11:00:00
"5/19/2017 12:00",8.13,31.23410525,28.54,2.42,6.1,2017-05-19 12:00:00
"5/19/2017 13:00",8.14,31.23444652,28.73,2.81,6.48,2017-05-19 13:00:00
"5/19/2017 14:00",8.17,31.18821207,28.99,3.49,7.15,2017-05-19 14:00:00
"5/19/2017 15:00",8.18,30.97630357,29.22,3.35,7.28,2017-05-19 15:00:00
"5/19/2017 16:00",8.21,31.06736095,29.29,4.12,7.78,2017-05-19 16:00:00
"5/19/2017 17:00",8.2,30.81516861,29.29,2.67,7.38,2017-05-19 17:00:00
"5/19/2017 18:00",8.19,30.73259525,29.22,2.82,7.26,2017-05-19 18:00:00
"5/19/2017 19:00",8.19,30.81818387,29.11,2.38,7.16,2017-05-19 19:00:00
"5/19/2017 20:00",8.18,30.76826083,28.96,2.82,6.82,2017-05-19 20:00:00
"5/19/2017 21:00",8.15,30.74042701,28.9,2.42,6.13,2017-05-19 21:00:00
"5/19/2017 22:00",8.16,30.84555238,28.74,2.82,6.37,2017-05-19 22:00:00
"5/19/2017 23:00",8.14,30.72307787,28.66,2.62,5.99,2017-05-19 23:00:00
"5/20/2017 0:00",8.14,30.63705218,28.59,1.93,5.84,2017-05-20 00:00:00
"5/20/2017 1:00",8.13,30.62214674,28.49,2,5.6,2017-05-20 01:00:00
"5/20/2017 2:00",8.11,30.60655874,28.4,2.5,5.34,2017-05-20 02:00:00
"5/20/2017 3:00",8.11,30.60286953,28.35,2.69,5.31,2017-05-20 03:00:00
"5/20/2017 4:00",8.11,30.64016832,28.27,2.62,5.11,2017-05-20 04:00:00
"5/20/2017 5:00",8.08,30.67519874,28.21,3,4.46,2017-05-20 05:00:00
"5/20/2017 6:00",8.07,30.86953668,28.21,3.26,4.3,2017-05-20 06:00:00
"5/20/2017 7:00",8.08,30.78754272,28.15,2.74,4.42,2017-05-20 07:00:00
"5/20/2017 8:00",8.09,30.70940434,28.18,1.93,4.7,2017-05-20 08:00:00
"5/20/2017 9:00",8.08,30.84391191,28.35,2.09,4.55,2017-05-20 09:00:00
"5/20/2017 10:00",8.13,30.74012073,28.48,2.58,5.43,2017-05-20 10:00:00
"5/20/2017 11:00",8.15,30.7430013,28.71,3.05,6.11,2017-05-20 11:00:00
"5/20/2017 12:00",8.17,30.72067095,28.96,3.77,6.88,2017-05-20 12:00:00
"5/20/2017 13:00",8.18,30.7199751,29.36,3.26,6.83,2017-05-20 13:00:00
"5/20/2017 14:00",8.17,30.70296937,29.62,3.62,6.93,2017-05-20 14:00:00
"5/20/2017 15:00",8.18,30.73986486,29.87,3.06,7.26,2017-05-20 15:00:00
"5/20/2017 16:00",8.21,30.72249433,29.94,3.41,7.84,2017-05-20 16:00:00
"5/20/2017 17:00",8.22,30.75734211,29.93,2.86,8.09,2017-05-20 17:00:00
"5/20/2017 18:00",8.22,30.80743106,29.83,2.4,8.02,2017-05-20 18:00:00
"5/20/2017 19:00",8.21,30.82230305,29.68,2.68,7.55,2017-05-20 19:00:00
"5/20/2017 20:00",8.2,30.82447944,29.53,2.93,7.02,2017-05-20 20:00:00
"5/20/2017 21:00",8.19,30.88861177,29.36,2.84,6.68,2017-05-20 21:00:00
"5/20/2017 22:00",8.17,30.93033575,29.22,2.84,6.3,2017-05-20 22:00:00
"5/20/2017 23:00",8.14,31.00190449,29.08,2.39,5.79,2017-05-20 23:00:00
"5/21/2017 0:00",8.15,31.04909554,28.94,2.37,5.84,2017-05-21 00:00:00
"5/21/2017 1:00",8.15,31.03462613,28.81,2.7,5.88,2017-05-21 01:00:00
"5/21/2017 2:00",8.15,31.05883114,28.73,2.63,5.82,2017-05-21 02:00:00
"5/21/2017 3:00",8.13,31.10515513,28.66,2.65,5.3,2017-05-21 03:00:00
"5/21/2017 4:00",8.12,31.1855004,28.65,2.84,5.05,2017-05-21 04:00:00
"5/21/2017 5:00",8.12,31.21290909,28.61,2.44,4.97,2017-05-21 05:00:00
