Timestamp (UTC-05:00),Value (Formazin Nephelometric Units),Grade Code,Approval Level,Interpolation Type,Event Timestamp
1/25/2021 21:00,1.88,0,800,1,
1/25/2021 22:00,1.94,0,800,1,
1/25/2021 23:00,2.2,0,800,1,
1/26/2021 0:00,1.82,0,800,1,
1/26/2021 1:00,1.91,0,800,1,
1/26/2021 2:00,1.89,0,800,1,
1/26/2021 3:00,1.74,0,800,1,
1/26/2021 4:00,1.94,0,800,1,
1/26/2021 5:00,1.96,0,800,1,
1/26/2021 6:00,1.94,0,800,1,
1/26/2021 7:00,1.76,0,800,1,
1/26/2021 8:00,1.68,0,800,1,
1/26/2021 9:00,1.84,0,800,1,
1/26/2021 10:00,1.83,0,800,1,
1/26/2021 11:00,1.78,0,800,1,
1/26/2021 12:00,1.49,0,800,1,
1/26/2021 13:00,1.55,0,800,1,
1/26/2021 14:00,1.42,0,800,1,
1/26/2021 15:00,1.48,0,800,1,
1/26/2021 16:00,1.54,0,800,1,
1/26/2021 17:00,1.72,0,800,1,
1/26/2021 18:00,1.49,0,800,1,
1/26/2021 19:00,1.35,0,800,1,
